"","id","social","opponent","run","PR.win","PR.loss","dmPFC.win","dmPFC.loss","lTPJ.win","lTPJ.loss","lTP.win","lTP.loss","nAc.win","nAc.loss","rTPJ.win","rTPJ.loss","rTP.win","rTP.loss","vmPFC.win","vmPFC.loss"
"11",2,"non-social",0,3,-2.13985733541727,-3.02522048700689,-2.21097609796595,-2.63939499829313,-1.62574786126195,-1.64821934035466,-1.30125419581727,-1.20284937041387,1.18499457837151,-0.931646764905345,-1.06674060380132,-0.45465443006416,0.100742820315524,-0.031006659412455,-0.367215754099682,-0.437197381890385
"12",2,"non-social",1,3,-2.97572858770342,-2.37186564365493,-2.17018245962218,-1.09427919275487,-1.55534742273494,-1.4104982148903,-1.63734754079923,-1.08048756261062,0.15331091194172,-0.750512776285299,-0.895069620705489,-0.187064941829356,-0.673268261374146,-0.736855697197329,-1.18144912029871,-0.675725786810268
"13",3,"non-social",0,1,-0.114724908807339,-0.269000847369766,-0.0899924755833292,-1.48258008745986,0.834192004128279,0.442069114701182,-0.667652935780077,-1.25930726683424,-0.519310410505901,-1.16828693018725,0.282668293379877,-0.0426879137911577,-0.790524301035545,-2.23450634993471,-1.20886813747636,-2.80049781011637
"14",3,"non-social",1,1,0.99669648104957,-0.263340874256476,0.251700325950536,0.814809410700586,1.14037193957388,1.17631556724796,0.0834424319982645,-0.0509392686928726,0.896005919898112,-1.174190414961,1.20991948021143,1.44194060336328,0.19997486791567,-0.328935399192703,0.604205898645816,-0.144083862352055
"15",3,"non-social",0,2,0.99289337941756,0.00589834356407579,0.134186562519043,-0.285058372074865,0.383081032545307,-0.435557287889804,-0.0312944747744588,-0.0509790611863059,0.979770548809736,0.267383518452729,0.402331073113469,-1.24034418694047,0.465194287515329,0.535832212888061,-0.384744354737235,-0.0750639027367358
"16",3,"non-social",1,2,0.108969696458924,0.854965731151736,-0.361640642328812,0.165994665547895,0.820891456069836,0.615855369410082,-0.775746367948458,-0.313036987271856,-0.933244579358739,-1.42911874314104,0.975753634270885,0.362926718881763,-0.697535748675604,-0.700651339089573,-0.647660648284626,-0.50626349256664
"17",3,"non-social",0,3,0.42450386211266,1.65251401325203,0.774300635993592,0.240248465613842,0.977491307068235,0.65991454220269,-0.208939201636182,0.00675214216503228,-0.805277652303577,-1.26755325900465,1.18164511749262,0.959904277997994,-0.244562245531496,-0.225860990751839,-0.252994441791996,0.462320102884668
"18",3,"non-social",1,3,-1.85867143908839,0.461369169071848,-2.83536528834912,0.803786849034019,0.759578735699323,2.15509356707579,0.134561347503947,1.41715343387849,0.676140502926011,1.31793077117506,0.097866923195733,2.60808639032032,-0.690192335186727,1.2486889913914,-1.22450043049123,0.896689861723786
"19",4,"non-social",0,1,-0.292571921252326,-1.14113737530878,0.324913726607107,-0.15278658874587,-0.397715088748784,-0.878450309578601,0.1359556453364,-0.614288636195596,2.3304403147942,0.30972941023687,0.715048383098778,0.821156332611178,0.488604186626727,-0.218933502660735,-0.633638172740174,-1.40415415110651
"20",4,"non-social",1,1,0.148803470561279,-0.48612413387907,0.0629658991674861,-0.115508021105131,-0.328920439694968,-0.581699429001463,-0.023259771223714,-0.798188395194846,2.30723809416834,0.320028862367897,-0.198480589108666,0.0173665631641559,-0.796819570300641,-0.827923184403424,-0.206089985364293,-1.49317148143882
"21",4,"non-social",0,2,-0.761469636338595,1.35869340822195,-0.223605121016883,1.35445212032097,0.545453472312626,1.05126505579574,-0.383644355717853,0.300951000181275,1.63869633370373,-0.25071672584264,0.353201073958864,1.63899443728353,-0.476444137446031,0.494488576891883,-0.260390919554785,0.243830965750922
"22",4,"non-social",1,2,1.04320197877321,-0.244093867401716,1.10617998109415,-0.405520874615464,0.408454212039015,-0.616413209890986,0.603718811528289,-0.642211558016633,3.36308290770302,-0.527164079880735,2.03981733828738,0.996150555801733,1.13585530821084,0.12804515664412,0.770753248263734,-0.645582970814004
"23",4,"non-social",0,3,-1.7761853453033,-0.3035079741991,-0.905916132230672,-0.00949127616208045,-0.518747481471717,-0.526712040090922,-0.479205144961533,-0.430476294192896,-0.653756172846713,0.0296932774904697,-1.2820706786623,0.0224718407121998,-0.970427569399373,-0.581775911032366,-1.48638744988174,-0.238645418788833
"24",4,"non-social",1,3,0.262973898935732,-0.745700928230573,0.485891994044865,-0.576672378953535,0.152470123744671,0.922486384377122,0.658058749286189,0.880063747456813,2.09697832215965,-0.453740927988687,0.534043982570935,-0.295178816838322,0.596768407016462,0.11463610150325,0.525284546416254,0.759698476738148
"25",6,"non-social",0,1,-0.83413627467396,-0.478474422070758,-0.401638153426761,-0.938538324823625,-1.03666127685426,-1.1223672893685,-0.232405782891296,-0.0654548115293584,0.994907353556367,0.089004370097259,-1.0711123823996,-1.77348181910178,0.15466491716933,-0.0309452729470574,-0.726982060758938,-0.5612825818245
"26",6,"non-social",1,1,-0.0730744215074955,-2.4774557274111,1.23510556558583,-1.77577015285385,0.915050176823294,-1.84130375933832,1.27963072289698,-0.565770555719905,0.736955206853793,-1.21002108222858,0.471939970866652,-0.15766081531513,0.864517781482613,-0.118530562011422,1.34372700749433,-1.6722631505048
"27",6,"non-social",0,2,-1.08100105053762,-4.7947583757284,-1.23809747848398,-1.95522999883224,-2.42821124872936,-4.24483013029473,-0.609080301108932,-0.815591065456617,0.529676698153629,0.817455560874449,-1.39493893062659,-2.32201099358872,0.184186008394897,0.175659372668068,-0.872730636320023,-1.39644838670697
"28",6,"non-social",1,2,0.982859600431899,-0.743196801231594,0.00548167606610951,-1.62915065296988,0.738185499045159,0.21599637506505,0.112718001488074,-0.717676548726119,0.689592589874888,-1.08210167938788,-0.755425388470162,-0.439379446543383,-0.244092694514188,-0.751795169925568,0.00410348340753439,-1.83871174267451
"29",6,"non-social",0,3,-0.737995200021423,0.81811232527339,-1.1958995995029,-1.18862945783623,-2.05992632652639,-1.28091455540297,-0.837605806313334,-0.717153896563515,0.397830999470759,0.669200715394686,-2.59976984524005,-1.22132210189799,-0.129710437685947,-0.182768541131766,-0.510655539091267,-0.741555988262558
"30",6,"non-social",1,3,-0.566500439387802,-1.12206971783927,-0.1934038659394,-1.21970346721239,-0.662370868368681,-1.24459600541715,-0.101447302243967,-0.121918861837456,-0.492805681537621,-0.778218214462646,-0.564706814540681,0.295980584649135,-0.339347178185946,0.296311176915971,-1.06664129147874,-1.86266268152736
"31",7,"non-social",0,1,-0.073372095675554,-0.956313716366415,-0.426568420234346,-1.33864763431625,-1.11064709429607,-1.61400998869317,-0.36379427721353,-1.29507744957101,0.574782607351813,-2.41197067624399,-0.507037351369035,-1.10939508508316,-0.561554169651725,-1.32102248337907,0.101961209705735,-1.25123058147911
"32",7,"non-social",1,1,0.126064229743422,-0.273739449450779,0.353683788587902,0.132276801644828,-0.370500519361718,0.289457985125556,0.579217520497913,0.453868373207687,2.26513752122033,0.947884697008967,0.23620801218631,1.10605468811888,0.0356998707777232,0.326162926818094,0.953200989449578,0.518324198961309
"33",7,"non-social",0,2,0.607036003620952,0.21036120080316,-0.612245859538129,-1.11850392841543,-0.490091354267656,-0.587324138821913,-0.465473826931719,-1.04990418279592,2.08751512400276,0.936398034165276,-0.444237866084776,-0.251407421783083,-1.00369291341657,-1.89314188121227,-0.986839146966159,-2.61420052020646
"34",7,"non-social",1,2,0.0305090280175946,-0.354263647092452,0.135516445616866,-1.10556473496314,-0.569834467837119,-0.438290770171794,-0.309355737193887,-0.641495464423359,0.956571389214041,-0.78599862613114,0.447977636976434,-0.232026412881908,-1.04691492239108,-0.746978469389423,-0.810125341630392,-1.64735253245529
"35",7,"non-social",0,3,-0.31074832550987,-0.36279297658411,-0.7192070301255,-0.755579816423218,-0.916305167367631,-0.791915365051686,-1.35668957566638,-0.597754003320718,0.598768795021603,0.817930047729504,-1.21196187370786,-0.271910471818348,-0.811031412244653,-0.595761199629877,-1.60133844706201,-1.57961442102486
"36",7,"non-social",1,3,-0.234618624369915,0.324066970069415,-0.929775595252543,-1.23602395875108,-0.545201739742332,-0.451568827602286,-1.69300799453997,-2.13019480972916,-0.353452079052617,-0.834530698914064,-0.325732351713124,0.775346159675272,-1.1355647670886,-0.796258835545942,-2.34374204578137,-2.56976045469523
"37",8,"non-social",0,1,0.478787673740506,0.841606220650322,0.28440116708884,0.670667260386205,0.342332944235545,-0.0569032151609588,0.583934329357895,0.57904423332793,1.91448503941269,1.04021364127705,-0.197408350213643,-0.477596741336171,0.215083111640456,0.261883857024059,-0.86863508371886,-1.17910759169705
"38",8,"non-social",1,1,2.49476755128425,1.80159829747049,1.13322180141209,-0.215747576074449,0.977227790099971,0.804544681736902,0.467436745576331,0.144566689970228,0.131739784787528,-0.623663911126259,1.49963061391904,0.80847104887748,0.677996211834994,-0.0583172195113057,0.319294030107192,-1.22462135048113
"39",8,"non-social",0,2,-0.565522599187475,0.166017144961327,-0.0286418406017328,0.183864726293641,-0.00308689671270935,1.39961916717334,-0.449792525044659,0.64347412236327,1.83619675324078,1.74662689706952,0.209703869033438,0.835766665548464,0.111960243088185,0.399239364582145,0.230127136639751,0.00972231922685217
"40",8,"non-social",1,2,2.03709264114015,0.455226873058177,1.12450195881862,-0.22261539071175,0.945155101635697,0.540722218092417,1.62439382252448,1.32722422365693,2.92118667868822,1.32438053528722,1.72873468338481,0.218960461754817,1.89869505661241,1.47098042448788,1.42003999153116,0.355196547790472
"41",8,"non-social",0,3,1.33660399193365,-0.140357259223171,0.947385911301197,-0.803017828341012,0.712420138208419,0.130716974506221,1.68351760813766,1.66343515490308,2.49012330794621,2.31329912541274,0.429868821255427,-1.15343622215189,0.860170337980744,0.2471205182713,0.611823529821265,-0.150134435641464
"42",8,"non-social",1,3,-0.617820328467303,-0.23250642403625,0.0587425444766421,0.550465369397813,-0.164051716497819,-0.0146541344596844,-0.13585695982382,0.680880509257948,1.0770748944951,1.56283939334251,-0.616147944209543,0.109194242532636,-0.248978067324143,0.517049730641489,0.182323513464215,1.578278050768
"43",9,"non-social",0,1,-0.0242197886412366,-2.00874655640989,-0.625851159033023,-1.63095638154405,-0.243982883320189,-0.347625594190208,0.152611848752521,-0.170599750017455,2.18358237891925,0.549199743401981,0.281677183125773,-0.672781471077031,0.467531492715794,0.132927516204563,-0.669419340828304,-1.74704550697471
"44",9,"non-social",1,1,-1.18239006334818,-1.94655021239695,-0.375321319490954,-0.546488579538003,-0.26283235379661,-0.918018902198074,-0.446297011719579,-0.767972350669072,0.795762163111924,-0.670622939058238,-0.0120633712512549,-1.12545974247191,-0.14203817657918,-0.849214374265712,-0.913359760711107,-0.910990429362185
"45",9,"non-social",0,2,0.287449512331234,-1.0888862794308,-0.354011421661685,-0.405367126703984,-0.369724727049176,-0.0347923214472716,-0.336837722379772,-0.315996079946111,0.327688108059106,0.041930626707176,0.0841595379387951,0.031928613209556,0.31423006368668,-0.475655936012845,-0.93380203264665,-0.999627143410669
"46",9,"non-social",1,2,-0.562103651188152,-1.34512723565413,-1.16239238182782,-1.36744156102356,-0.416042802091895,-0.97950515454232,-0.483463943322304,-0.995426352154919,1.1611207069147,-0.472281501009191,-0.0605176603727245,-0.274065546713352,0.356705672863595,-0.220726181508189,-0.893409380813675,-1.37108978171659
"47",9,"non-social",0,3,0.63380798229273,-1.27873727216256,-1.08101897409717,-1.77193276273126,-0.937686675339201,-1.7645577154464,-0.351388261768015,-1.19558541110308,1.11154863438269,0.792958631041735,-0.4571023429904,-1.33555606654685,0.216037430684363,-0.631844411084678,-0.410221277396104,-2.38255962133769
"48",9,"non-social",1,3,-0.199520533131722,-1.84004143098953,-0.302710478838706,-0.793459830961709,-0.0597475003062695,-0.932240323787211,-0.313745738668455,-1.11254824637965,0.319020613057345,-1.05270571222596,0.753377153487023,-0.247700538313701,-0.730322268961468,-1.15664693553599,-1.16061755225418,-1.39256220562348
"49",10,"non-social",0,1,-1.77762760849596,-1.14862306673676,-1.52796367405013,-0.820220645473771,-1.18783495201546,-1.14758699120448,-0.0570879896094171,-0.763021835460236,1.97390954076683,-0.212082182026242,-0.848862988961994,-0.481678706431867,0.313681790142687,-0.198049407919904,-0.751490863973664,-0.551384559427401
"50",10,"non-social",1,1,-0.329314337998575,-2.03433003090657,-0.141466522495035,-1.52084194641754,-0.302691717001046,-1.29054346714794,-1.34202146066214,-1.77402715937665,-0.895051285545505,-2.53430808703214,0.289412018942713,-1.00947631279938,-1.96229340515077,-1.87587275188903,-2.0535406268055,-1.62580455430716
"51",10,"non-social",0,2,2.34644790353572,-1.59570503197847,1.51385322743002,-2.66763572576176,1.23934357545327,-2.05794576756064,0.410629151490249,-0.898940921902306,1.19610117588235,-0.729559126841088,2.04187740869308,-1.4323899665259,0.74779019793826,-1.11851208596762,0.571483402978972,-2.16512162497043
"52",10,"non-social",1,2,-0.0308156073909893,-0.736963442347783,-1.36184497201464,-1.55617237314691,-0.524917219159178,-1.21921160744023,-0.173039826395555,-0.994346089842065,1.12701743831521,-1.05738174167094,-0.0553480846537378,-0.170131784791056,0.0955070071659551,-0.726585450035108,0.086260512469711,-0.337898215428503
"53",10,"non-social",0,3,-0.486886290093111,-1.29659562231337,-0.904481226363661,-2.70198002280088,-0.928226150949063,-2.49479286133172,-0.57050487488171,-2.20268264149639,1.08540433117089,-2.14141999267109,-0.530426077138545,-2.44147863854652,0.422409382618271,-1.77981469456549,-0.432705101593493,-2.1268590340064
"54",10,"non-social",1,3,-0.581348771704089,-2.09332729016805,-0.267485993357127,-2.51483222483456,-0.0959378403006645,-2.34167348484656,-0.418822603337822,-1.40557769011438,0.968382951643121,-0.873740963818231,-0.690828919487389,-2.70007335048946,-0.32793282033846,-0.733509939716927,-0.885377684710749,-1.66926887215779
"55",11,"non-social",0,1,-0.960955255301897,-0.242878325810411,-0.72343648822997,-0.918295871361029,0.63470100042822,0.356696673666095,-0.293126955614287,-0.660776109534272,0.550356026960583,0.74599707770816,-1.03812810677359,0.690980960158433,-0.289878972590411,-0.149721600924299,-0.576540517335162,-1.28974863601883
"56",11,"non-social",1,1,1.39008111389574,0.500394433363155,-0.344041807260851,-0.753964687249699,0.820165862707159,1.13547958159375,0.817894222687187,1.40288813863162,2.87973991895123,1.14356891563608,0.907943143421661,0.440371863555568,0.932693779155454,1.02927877195673,0.935585143636594,-0.299391872385977
"57",11,"non-social",0,2,-0.39497141925686,-1.10585891285588,-0.585804087322702,-0.143755814512212,-0.591163080919606,0.244288811741374,-0.935278074451391,0.279783518029804,1.83522128137468,1.10147652585932,0.328018168518847,1.0835561048396,-0.176283119077002,0.721467398428604,-0.75034764505031,-1.40475171113786
"58",11,"non-social",1,2,0.692159545692555,-0.156325941204161,-1.36807888768073,-1.8768753734286,0.384579087753354,-0.308990014353352,-1.53216455152931,-1.7690658385175,1.92614139350585,-0.0272207150410872,0.126896197891682,0.400579393655703,-1.27935785668913,-1.1949339709652,-2.45230575209456,-3.15272960697008
"59",11,"non-social",0,3,1.03559709597063,0.536542545505228,-1.59282252868451,-0.328403714401468,0.44673133156201,0.852998996846065,-0.415648379644551,-0.15104605792078,2.46040483297993,0.418418763444944,0.711018105113023,1.99034583627451,-0.0893241078045328,0.493266067429612,-0.50012361883039,-2.10206532051197
"60",11,"non-social",1,3,0.135438299552491,-1.20587871172914,-0.888103441249523,-1.74450477521443,0.135303357066034,-1.03245138108653,-0.760823900877759,-1.69793643489887,1.37552056612995,-0.314211020787567,0.31344464224019,0.819906889311196,-0.651312468840074,-1.0542212321691,-1.40561594729032,-2.15395771942335
"61",12,"non-social",0,1,0.313547444898423,-0.458264428876599,-1.04279151304946,-0.876238555496027,-1.56577603706058,-1.19890489380127,-0.241741491085775,0.0694793787122357,1.21747513596,0.476872446724563,-0.182977907950884,-0.211345158121691,-0.414109399327819,-0.00143476165847101,-1.13198573520077,-1.73370664485455
"62",12,"non-social",1,1,0.363458545390106,0.0689157113083029,-0.811694170624969,-0.301268929358077,-0.732391843307495,-0.276901853477852,0.190625374513485,0.651002950280679,0.808505505841624,0.333729145619924,0.288675058827519,0.0942452811104257,0.537223594780807,0.947873690777574,-0.825392625307376,-0.671835402659285
"63",12,"non-social",0,2,-1.31862649086447,-0.462432208933799,-0.625696089871646,-0.633327991159992,-0.900153019821914,-0.780771123873272,-0.575253796143589,-0.763286605887413,0.7280445577632,0.0170514739705356,-0.250240422819858,-0.382608630462711,-0.69076033514415,-0.740259362840792,-0.847408082189064,-1.38086062720646
"64",12,"non-social",1,2,0.913740110464113,0.158036766261098,-0.276532630677089,-0.719560009132765,-0.724281377402559,-1.24165089654316,-0.867881531443473,-0.583021555944242,0.592757966344849,-0.587467306089241,0.135734716410816,-0.350423672766542,-0.495517598987799,0.00701175881758835,-0.12773976616842,-0.869569201140608
"65",12,"non-social",0,3,0.0261058722075305,0.238853488199382,-0.186925241023818,-1.03871646958576,-0.816952821381307,-1.36121154992185,0.177029696578636,0.062435232802418,1.07825769132742,1.28804530514473,-0.070673933569779,-0.340710758364381,0.379912995281362,0.0499340999353564,0.151793387051864,-0.808384139961316
"66",12,"non-social",1,3,1.4059522473575,0.849670367051468,0.281688350085403,-0.319726130495487,0.0702094914532916,-0.763723036172366,0.769337947098924,-0.17143268308882,1.30911531101551,0.362461106238799,0.174652942045928,-0.567660835507587,0.548756483937096,-0.187444469418385,0.270124398185042,-0.650814972660495
"67",13,"non-social",0,1,-0.190170548167551,-1.29067211955027,0.315014000118284,-1.8319564847591,0.289015091653588,-0.0174147770523443,0.193117948287013,-0.530637336761882,0.208018986553392,-0.683096020719641,0.386637518877536,-0.739325161408407,0.244830316480519,-0.310704865453489,0.166130936882074,-0.229012488120607
"68",13,"non-social",1,1,0.650873749183558,-1.65483064559287,0.979092985500011,-0.694722992530461,0.913639303347144,-0.383280583964631,0.309073146336233,-0.211445071743743,1.28866109742877,-0.158361512172474,1.85544652666668,-0.126687159169581,0.22155850011967,-0.331170691924301,-0.284710327148839,0.53808031573434
"69",13,"non-social",0,2,0.0798472679981643,-1.08376589434735,0.459668968523661,-0.697049767410823,0.811741580043372,0.323469495483339,-0.0392036692097026,-0.276915544612218,0.797595025430142,0.89844118392842,1.22608724441544,-0.143422064467133,0.273807523649414,0.03106952734631,-1.03253978175826,-1.40002314175912
"70",13,"non-social",1,2,1.09092617825378,-0.694111226354794,1.32936009411934,-1.14956246181929,0.25842707336566,-0.0167371840104795,0.36765779690112,0.169175969150018,0.0973732567147619,0.025959625115733,-0.162780439682221,0.284321043512645,0.409412697269667,-0.13153955184934,0.617232824828675,-1.07689412069673
"71",13,"non-social",0,3,1.17007482420412,1.37493482595016,0.234864378994592,0.745101456686921,1.36277739945196,1.43444317025977,0.421533019660391,1.09798900292295,1.04581208812076,0.362587420870067,0.62201031414814,1.00547320172323,0.479206284092175,0.672182294060216,0.24586019593621,0.434936206081922
"72",13,"non-social",1,3,-0.349625288777572,1.0662522695227,1.93004620556694,0.452114671128719,1.37303160076135,1.04451187288441,0.939347622082257,0.711582642508646,1.53393539167129,1.59193372913919,1.11998198702171,1.61217429200813,1.02493688160642,0.988025062290464,1.22353439071234,0.446178941981343
"73",14,"non-social",0,1,-1.13614544601721,-0.299742130185395,-1.34526065209263,-0.826503985940341,-1.44770792495214,-0.783915978937002,-0.723499035399677,-1.06098223880417,2.45384733370648,0.0962422838741833,-0.656455352207027,-0.225753188868853,0.189378555407201,0.0223593643379105,-1.7310221238254,-0.274852873983103
"74",14,"non-social",1,1,-0.446726213946416,-3.03252576437733,0.631236043521882,-0.839285098451844,0.654459482617121,-0.416419094781417,0.921341998930051,-0.86529416786627,1.64924512461843,-0.838146009106923,1.84522361394893,1.22044862916708,0.521686904006468,0.0211760598740514,-0.235885958128356,-1.18035056000194
"75",14,"non-social",0,2,-0.820045407265543,0.241324266006943,1.7118014880024,1.53114239965293,0.0214409247231008,-0.825332298409893,0.354616015460297,-1.18656536058406,1.79633554644088,0.448318971765643,1.68258170224783,0.76589489403557,1.21704500610418,0.236931677926213,-1.01955949228446,-2.53259293326001
"76",14,"non-social",1,2,-0.65293275071483,-0.781985007184038,0.083847373759037,1.04735873006245,-1.16620744483335,0.273741721106382,0.171808643115043,-0.874440817691821,0.631812471038702,-2.45703761599764,-0.146198898815207,2.87987902815018,-0.851442971974819,0.788523646732578,-1.39319975525033,-1.6217933749379
"77",14,"non-social",0,3,0.249149551787999,-2.7080320764976,1.11882980031675,-2.28100063656322,1.60020436364789,-1.01764553009397,0.715459883759634,-1.86933355198509,0.285526971396001,-1.62652110005125,1.87070395060393,-1.53874015992803,1.56564094079729,0.0409116763681467,-1.5168473790153,-2.79832351683051
"78",14,"non-social",1,3,0.332056402167608,-0.422421239286635,3.43051934436566,4.55643057469262,1.85939033057839,1.26740737001634,2.4784408384849,2.82794879345073,1.47090838913761,2.18069789873062,2.26587739452904,2.14552025649766,0.933057512758015,1.34230210047865,0.269176914574567,0.688930308142437
"79",15,"non-social",0,1,-0.0876006018389258,0.669686936227882,0.510727701741543,-0.0738841692994782,-0.242430799612673,0.829266811647246,-0.375924686199591,0.150162317014073,2.05472875190785,0.637798487753543,0.420890754821243,1.33761660087228,-0.0965752647596767,0.718693655760999,-0.562986964535252,-0.263522237257075
"80",15,"non-social",1,1,0.531226612633563,-0.395935730736485,0.447033830105188,-0.223368746435199,1.05252316156784,-0.231394863534077,0.646577345296268,-0.203703237453769,1.49537186407396,-0.228682818235077,1.78012905681615,0.873483169790226,1.16349542799045,0.901694311511578,0.715882767164425,0.628439344788955
"81",15,"non-social",0,2,0.483259856937617,0.190137053535305,-0.0787430611338069,-0.999654141319783,0.464991944483141,1.31710443037999,0.0062592761629084,-0.654448987429008,1.51523996351604,1.04825660675217,0.964716327587458,0.0305065813904201,0.408472450407824,0.565670085756741,0.0735833656898252,-0.267402048268332
"82",15,"non-social",1,2,0.218599767552415,-0.13600354298622,-0.623525055249388,-1.38798977229825,-0.165305822113781,0.301139581224124,-0.652250172366449,-1.26598788676295,0.493877295751772,-0.381054137365399,0.361563314427331,0.842413530263813,-0.506810960942756,-0.507493749255458,-1.12736544996748,-1.83644171115479
"83",15,"non-social",0,3,-0.233539466719527,0.0420233952893838,-1.16064886141979,-1.38927208101836,0.098662002701694,1.09786099859159,-0.539974380729896,0.110761250673736,0.696099811468958,0.209241363003127,-0.058172949774665,1.07032065699835,-0.39827406582708,0.0271095180363474,-0.93924562076924,-0.769872130859152
"84",15,"non-social",1,3,0.208305968231956,-0.918558676657504,-0.643022827805115,-0.797971145562017,0.32413304433464,-0.576693196603413,-0.457137767804736,-1.2662537719982,1.37852748977718,0.204531351137946,0.48115571039744,0.511251157999582,0.356587270844531,-0.319599733427607,-1.45429592606913,-1.56928486698512
"85",17,"non-social",0,1,-0.44435637484326,-1.37657311898484,0.482169423463599,-0.612544732641027,-0.675386000532766,-0.886324531930407,-0.064144930743641,-0.489111035163542,1.06373851535805,0.76348628893807,-0.565203036672788,-1.06797192048593,-0.192361673328813,-0.11368312398827,-0.898909090794214,-1.1018175909638
"86",17,"non-social",1,1,0.157650324421184,0.674405161182672,0.214863171711723,1.08775802116526,-0.252404818017339,0.450349979126679,0.607794266301714,1.33882232984638,1.60205526059028,1.17933388154352,0.17476495427977,1.31398868326707,1.03964998322416,1.41399350451759,0.368339139670699,0.750995947372073
"87",17,"non-social",0,2,-0.221734853892996,1.27396171546747,0.782006698627766,1.23044121007179,-0.199063698440692,0.951499568649486,0.335903288033144,0.45628893437871,0.809815533269967,0.517970425699696,-0.0416122441986473,1.60874539757243,0.129107937439024,0.216310189116184,0.731627426249418,0.097070837235052
"88",17,"non-social",1,2,-0.471587843397982,-0.703213295894132,0.436160554639993,-1.32736735310462,-0.269609659525335,0.161818250589374,-0.307573887592099,-0.254517306079659,1.89483354775591,0.282101874066026,0.598906934376663,-0.633765122952932,0.32869396114663,0.400050041088663,0.0501883120291218,-0.444537145865866
"89",17,"non-social",0,3,2.00155862747634,-0.474883731307866,1.51840351370242,-0.00155390503599406,1.22743618734861,-0.0598158998651499,1.70959849797515,-0.0373036215112492,1.66668324470879,0.27397041235216,2.22631067772529,0.256560431592391,0.65320450574443,-0.475510901944553,0.78164515799795,-0.633828032466322
"90",17,"non-social",1,3,-0.0340017062335676,-0.742342895386783,-0.108129442849313,-0.177243451959937,0.443948102258397,-0.244871498441377,0.237470429348714,-0.434411298305821,1.09344510076949,0.198086677970607,0.00937948865973892,0.0522082616416921,0.145397538187876,-0.42214373220471,-0.70004730943795,-0.869966749955657
